西元前年,年份數字,紀年標題,同年序號,資料類型,國家,人物,事件詞,原文內容
前273,273,週報王四十二年（西元前二七三年）,32,史料,秦、楚、韓、魏,白起、秦昭王、楚懷王,攻、滅、取、拔、賂,春申君者楚人也，名歇，姓黃氏。遊學博聞，事楚頃襄王。頃襄王以歇為辯，使于秦。秦昭王使白起攻韓、魏，敗之于華陽，禽魏將芒卯，韓、魏服而事秦。秦昭王方令白起與韓、魏共攻楚，未行，而楚使黃歇適至於秦，聞秦之計。當是之時，秦已前使白起攻楚，取巫、黔中之郡，拔鄢、郢，東至竟陵，楚頃襄王東徙治于陳縣。黃歇見楚懷王之為秦所誘而入朝，遂見欺，留死于秦。頃襄王，其子也，秦輕之，恐壹舉兵而滅楚。歇乃上書說秦昭王……秦昭王曰：“善。”於是乃止白起而謝韓、魏。發使賂楚，約為與國。（《春申君列傳》）
前273,273,週報王四十二年（西元前二七三年）,33,史料,楚、韓,,,楚莊王之弟春申君有愛妾曰余，春申君之正妻曰甲。余欲君之棄其妻也，因自傷其身以視君而泣……君因信妾餘之詐，為棄正妻。（《韓非子·奸劫弑臣》）
前273,273,週報王四十二年（西元前二七三年）,34,考案,秦、齊、楚、韓、趙、魏、越、代,秦昭王、齊宣王,伐、攻、立、遷,案：《春申君列傳》稱黃歇因遊學博聞，楚頃襄王以為辯而使于秦，不確。春申君乃頃襄王之弟。金正煒于《楚策三》第十章《補釋》雲：“按春申與孟嘗、信陵、平原並稱四公子，當亦楚之疏屬，故朱英說以代立。《韓非子·奸劫弑臣》謂為楚莊王之弟，莊王即襄王，後章莊辛謂楚襄王，《荀子·注》作莊辛謂楚莊王可證。其言當必有據。”其說是。錢穆繼此作《楚頃襄王又稱莊王考》與《春申君乃頃襄王弟不以游士致顯辨》（見《先秦諸子系年》第四○五至四○九頁）：“楚頃襄王蓋又諡莊王，《韓非子·喻老》篇稱：楚莊王欲伐越，莊子諫曰(“莊”原誤作“杜”，從王先慎據《荀子注》所改正)：“莊躊為盜於境內云云，莊子即莊辛，莊辛與莊躊皆楚頃襄王時人。所謂楚莊王亦即楚頃襄王。”考《史記·遊俠列傳》雲：“近世延陵、孟嘗、春申、平原、信陵之徒，皆因王者親屬，藉于有土、卿相之富厚，招天下賢者，顯名諸侯。”可知司馬遷亦知春申君非遊士致顯，乃王者親屬。孟嘗君之父田嬰為齊宣王弟，平原君為趙惠文王弟，信陵君為魏安釐王弟，春申君亦為楚頃襄王弟，韓非親與春申同時，其言不致有謬誤。不知何故，《春申君列傳》誤為“遊學博聞”而致顯也。《春申君列傳》所載黃歇上秦昭王書，原見《秦策四》第十章，鮑本策文開首原作“說秦王曰”，不以為黃歇所作，所說秦王，高誘注明雲“秦王名正，莊王楚之子”，是秦王政而非秦昭王。此乃秦王政十二年當秦攻楚時，有人遊說秦王之辭，《春申君列傳》誤以為黃歇上秦昭王書。黃歇使秦，當有其事，事在秦大敗魏、趙于華陽之後，《傳》稱“攻韓、魏”，“禽魏將芒卯”，皆有誤。是年秦攻韓，芒卯敗走。
前273,273,週報王四十二年（西元前二七三年）,35,史料,趙、代,,取,[趙惠文王]二十六年取東胡歐代地。（《趙世家》）
前273,273,週報王四十二年（西元前二七三年）,36,考案,韓、趙、魏、晉、代,智伯、趙襄子,滅、取、會,案：《索隱》：“東胡叛趙，驅略代地人眾以叛，故取之也。”《史記會注考證》：“古鈔本、楓山本、三條本歐作毆，中井積德曰：歐代類地名。”考《史記·匈奴列傳》，“趙襄子逾句注而破並代，以臨胡貉，其後既與韓、魏共滅智伯，分晉地而有之，則趙有代、句注以北。”是趙在滅智伯而分晉時，已據有代北。《索隱》將是年趙“取東胡歐代地”，解釋為東胡“驅略代地人眾以叛，故取之也”，則所謂“取”者，究為何地？中井氏謂“歐代類地名”，亦不確。歐代若為地名，則不能稱為“歐代地”。此所謂“歐代”，當即匈奴、東胡之方言“甌脫”。《匈奴列傳》雲：東胡“與匈奴間中有棄地，莫居千餘裡，各居其邊為甌脫”。“歐脫”亦作“區脫”。“歐”“甌”同音，“代”“脫”聲近。丁謙《漢書匈奴傳地理考證》謂：“歐脫指棄地而言，原極明析。”又雲：“‘甌脫’二字為當時方言，今難確解，然大意不過為不毛之地，不足以居人。”
前273,273,週報王四十二年（西元前二七三年）,37,史料,秦、周,,伐、卒,[周赧王]四十二年，秦破華陽約。馬犯謂周君曰：“請令梁城周。”乃謂梁王曰：“周王病若死，則犯必死矣。犯請以九鼎自入于王，王受九鼎而圖犯。”梁王曰：“善。”遂與之卒，言戍周。因謂秦王曰：“梁非戍周也，將伐周也。王試出兵境以觀之。”秦果出兵。又謂梁王曰：“周王病甚矣（《索隱》雲：“《戰國策》‘甚’作‘愈’。義較長）。犯請後可而複之，今王使卒之周，諸侯皆生心，後舉事且不信。不若令卒為周城，以匿事端。”梁王曰：“善。”遂使城周。（《周本紀》）
前273,273,週報王四十二年（西元前二七三年）,38,考案,秦、楚、魏、周、宋、代,,滅、取,案：《索隱》雲：“馬犯見秦破魏約，懼周危，故謂周君請梁城周，而設詭計也。”《正義》雲：“馬犯，周臣也。乃說梁王曰，秦破魏華陽之軍，去周甚近，周王憂懼國破，猶身之重病，若死，則犯必死也。”《索隱》引《戰國策》有此事，今本《戰國策》佚此章。呂祖謙《大事記》雲：“所謂周者，西周也。周君者，西周武公也。周王者，赧王也。太丘社之亡，九鼎已毀，特以虛名給魏耳。使九鼎是時尚存，則後十余歲秦遂滅周，鼎必入于秦始皇，何為索之于泗水哉（《周本紀》書周亡秦取九鼎寶器，亦非也)。”此以周君為西周武公，不確。武公乃西周之臣，周赧王嘗使武公謂楚相昭子，見於《楚世家》頃襄王十八年下。周君當指西周君。武公謂楚相昭子，周為“天下之共主，居三代之傳器”。秦武王至周，嘗與孟說舉龍文赤鼎，絕臏而死。可知西周確有較大之鼎，但未必是作為傳國之寶的九鼎。所謂周顯王三十三年宋太丘社亡而鼎沒于泗水只是一種傳說。《周本紀》、《秦本紀》所載西周為秦所滅，秦取九鼎入秦，亦非事實。秦始皇二十八年過彭城，“欲出周鼎泗水，使千人沒水求之，弗得”。可知九鼎並未入秦。
前273,273,週報王四十二年（西元前二七三年）,39,史料,秦,,,《史記》曰（《水經·渭水注》作“《史記·秦本紀》雲”）：秦武王三年，渭水赤者三日（《水經注》無“者”字），昭王三十四年，渭水又赤三日（《水經注》“赤”上有“大”字）。（《漢書·五行志》，《洪範五行傳》同）
前273,273,週報王四十二年（西元前二七三年）,40,考案,秦,,立,案：今本《秦本紀》無此文。《秦始皇本紀》所附《秦記》謂悼武王“立三年，渭水赤三日”，當為《秦始皇本紀》所載。今本《秦始皇本紀》脫去“昭王三十四年，渭水又赤三日”。
前273,273,週報王四十二年（西元前二七三年）,41,史料,秦、齊、楚、韓、魏、周、吳,秦昭王,攻、圍、取,穰侯攻大樑，乘北郢，魏王且從。謂穰侯曰：“君攻楚，得宛、穰以廣陶。攻齊，得剛、博以廣陶。得許、鄢陵以廣陶。秦王不問者，何也？以大樑之未亡也，今日大樑亡，許、鄢陵必議，議則君必窮。為君計者，勿攻便。”(《魏策四》第六章)案：鮑彪以此為秦昭王二十四年（即周赧王三十二年）秦攻魏至大樑時事。《大事記》、顧觀光《編年》、林春溥《紀年》、黃式三《編略》系于周赧王四十年，皆無據。吳師道、張琦皆謂“北郢”乃“北宅”之訛，則事在赧王四十二年。張琦《釋地》雲：“此文多舛誤。宛為公子市所封，穰為冉之本邑，此雲得宛穰，一也。穰封在前，益封陶在後，此雲廣陶，二也。穰，戰國時屬韓，《韓世家》、《秦記》、《年表》並雲取韓、穰，此雲攻楚，三也。軍大樑在秦昭三十二年（案張氏誤將此役與三十二年圍大樑，混為一事），取剛壽在秦昭三十七年，吳氏已辨之，四也。攻許、鄢陵，《世家》、《秦記》皆不書，五也。”今案：吳師道雲：“得許上當有攻魏字”，此雲“今日大樑亡，許、鄢陵必議，議則君必窮”，可知此事在秦攻魏得許、鄢陵之後，今不知秦得許、鄢陵在何年，因而不能確定此次攻大樑在何年。姑附編于此。
前272,272,周赧王四十三年（西元前二七二年）,1,史料,秦、齊、楚、燕、韓、趙、魏,秦昭王,,秦昭王三十五年，魏安釐王五年，韓桓惠王元年，趙惠文王二十七年，齊襄王十二年，楚頃襄王二十七年，燕惠王七年。
前272,272,周赧王四十三年（西元前二七二年）,2,史料,楚、燕、韓、魏,,伐、卒、立,[燕]惠王七年卒。韓、魏、楚共伐燕。燕武成王立。（《燕世家》）
前272,272,周赧王四十三年（西元前二七二年）,3,考案,秦、楚、燕、趙、晉,,伐、卒、立、殺,案：《索隱》雲：“《趙世家》趙惠文王二十八年，燕相成安君公孫操弑其王。樂資以為惠王也。徐廣按《年表》，是年燕武成王元年，武成即惠王子，則惠王為成安君弑明矣。此不言者，燕遠，諱不告，或太史公之說疏也。”今案：《燕世家》未言武成王為惠王子，《索隱》謂武成即惠王子，不確。《資治通鑒》書“燕惠王薨，子武成王立”，大謬。據《趙世家》，次年燕將成安君公孫操弑王，公孫操蓋封君兼相而專權者，殺惠王而擁立武成王。是年秦、楚助三晉伐燕，因燕內亂而干預之。次年公孫操殺惠王而擁武成王，武成王未逾年而改元，其實惠王八年見殺，《燕世家》因諱言見殺，而去“惠王七年卒”。
前272,272,周赧王四十三年（西元前二七二年）,4,史料,燕、韓,,伐,[韓]桓惠王元年伐燕。（《韓世家》）
前272,272,周赧王四十三年（西元前二七二年）,5,史料,燕、魏,,,魏安釐王五年擊燕。（《六國表》）
前272,272,周赧王四十三年（西元前二七二年）,6,史料,楚、燕,,,楚頃襄王二十七年擊燕。（《六國表》）
前272,272,周赧王四十三年（西元前二七二年）,7,考案,燕、韓,,,案：梁玉繩雲：“《韓表》當有‘擊燕’二字，各本俱脫。”
前272,272,周赧王四十三年（西元前二七二年）,8,史料,秦、楚、燕、晉,,伐,[楚頃襄王]二十七年使三萬人助三晉伐燕。複與秦平，而入太子為質于秦，楚使左徒侍太子于秦。（《楚世家》）
前272,272,周赧王四十三年（西元前二七二年）,9,史料,秦、楚、燕、韓、魏,秦昭王,伐,[秦昭王]三十五年佐韓、魏、楚伐燕，初置南陽郡。（《秦本紀》）
前272,272,周赧王四十三年（西元前二七二年）,10,考案,秦、齊、楚、燕、韓、趙、魏、晉、周、越、吳、宋,,伐、攻、救、滅、取,案：《燕策三》第一章雲：“齊、韓、魏共攻燕，燕使太子請救于楚，楚王使景陽將而救之……景陽怒……於是遂不救燕而攻魏雍丘，取之，以與宋。”鮑彪注：“燕惠王七年書韓、魏、楚共伐燕，他不書，則楚當是齊。此楚頃襄王二十七年。”梁玉繩從其說，以為“楚方救燕，不聞伐燕，即秦亦無擊燕之事，而趙未出師，又何雲三晉？然則伐燕者齊、韓、魏三國也，秦、趙不與也。楚乃救燕者也，《秦本紀》與《燕世家》同誤。”今案：吳師道駁鮑雲：“《策》有宋，蓋宋未滅時，豈得改楚為齊？”黃式三《周季編略》以為《燕策》所述，與此自是兩事。其說甚是。《楚世家》稱“使三萬人助三晉伐燕”當是事實。韓、魏不與燕接界，不能越趙而伐燕，趙必參與其事，《趙世家》失載。
前272,272,周赧王四十三年（西元前二七二年）,11,史料,秦、楚,白起,伐、取,[淯水]又南徑宛城東……秦襄王使白起為將，伐楚取郢，即以此地為南陽郡，改縣曰宛。（《水經·淯水注》）
